"","population","householdsize","racepctblack","racePctWhite","racePctAsian","racePctHisp","agePct12t21","agePct12t29","agePct16t24","agePct65up","numbUrban","pctUrban","medIncome","pctWWage","pctWFarmSelf","pctWInvInc","pctWSocSec","pctWPubAsst","pctWRetire","medFamInc","perCapInc","whitePerCap","blackPerCap","indianPerCap","AsianPerCap","OtherPerCap","HispPerCap","NumUnderPov","PctPopUnderPov","PctLess9thGrade","PctNotHSGrad","PctBSorMore","PctUnemployed","PctEmploy","PctEmplManu","PctEmplProfServ","PctOccupManu","PctOccupMgmtProf","MalePctDivorce","MalePctNevMarr","FemalePctDiv","TotalPctDiv","PersPerFam","PctFam2Par","PctKids2Par","PctYoungKids2Par","PctTeen2Par","PctWorkMomYoungKids","PctWorkMom","NumIlleg","PctIlleg","NumImmig","PctImmigRecent","PctImmigRec5","PctImmigRec8","PctImmigRec10","PctRecentImmig","PctRecImmig5","PctRecImmig8","PctRecImmig10","PctSpeakEnglOnly","PctNotSpeakEnglWell","PctLargHouseFam","PctLargHouseOccup","PersPerOccupHous","PersPerOwnOccHous","PersPerRentOccHous","PctPersOwnOccup","PctPersDenseHous","PctHousLess3BR","MedNumBR","HousVacant","PctHousOccup","PctHousOwnOcc","PctVacantBoarded","PctVacMore6Mos","MedYrHousBuilt","PctHousNoPhone","PctWOFullPlumb","OwnOccLowQuart","OwnOccMedVal","OwnOccHiQuart","RentLowQ","RentMedian","RentHighQ","MedRent","MedRentPctHousInc","MedOwnCostPctInc","MedOwnCostPctIncNoMtg","NumInShelters","NumStreet","PctForeignBorn","PctBornSameState","PctSameHouse85","PctSameCity85","PctSameState85","LandArea","PopDens","PctUsePubTrans","LemasPctOfficDrugUn","ViolentCrimesPerPop"
"242",0.02,0.29,0.03,0.92,0.06,0.13,0.36,0.46,0.29,0.6,0,0,0.17,0.38,0.15,0.41,0.63,0.49,0.61,0.19,0.21,0.21,0.18,0.2,0.15,"0.14",0.17,0.03,0.38,0.4,0.65,0.11,0.27,0.47,0.7,0.37,0.84,0.17,0.65,0.48,0.63,0.66,0.38,0.39,0.43,0.33,0.51,0.57,0.65,0.02,0.31,0,0.53,0.43,0.39,0.39,0.09,0.06,0.05,0.05,0.84,0.15,0.18,0.15,0.31,0.37,0.29,0.43,0.08,0.52,0.5,0.03,0.83,0.41,0.29,0.47,0,0.31,0.58,0.07,0.06,0.07,0.15,0.18,0.19,0.15,0.34,0.31,0.35,0,0,0.07,0.91,0.62,0.84,0.8,0.01,0.49,0.06,0,0.12
"243",0.11,0.57,0.03,0.62,0.39,0.47,0.45,0.48,0.3,0.34,0.12,1,0.29,0.49,0.58,0.41,0.42,0.68,0.37,0.28,0.27,0.32,0.2,0.21,0.16,"0.21",0.23,0.12,0.46,0.42,0.42,0.31,0.43,0.44,0.23,0.54,0.31,0.45,0.49,0.36,0.61,0.58,0.62,0.6,0.6,0.61,0.52,0.25,0.3,0.05,0.3,0.06,0.47,0.5,0.54,0.65,0.37,0.35,0.34,0.37,0.59,0.41,0.44,0.42,0.59,0.55,0.64,0.49,0.41,0.48,0.5,0.05,0.87,0.52,0.23,0.2,0.73,0.17,0.13,0.2,0.19,0.2,0.32,0.32,0.36,0.33,0.76,0.52,0.28,0.04,0.02,0.33,0.61,0.33,0.61,0.76,0.07,0.27,0.04,0,0.32
"244",0.15,1,0.02,0.42,0.72,1,0.6,0.72,0.5,0.17,0.17,1,0.27,0.66,0.14,0.15,0.28,0.75,0.26,0.21,0.1,0.1,0.22,0.15,0.22,"0.21",0.23,0.21,0.6,1,1,0.07,0.63,0.43,0.82,0.1,1,0.1,0.35,0.72,0.49,0.43,1,0.51,0.43,0.53,0.52,0.21,0.06,0.17,0.75,0.34,0.51,0.58,0.63,0.7,1,1,1,1,0,1,1,1,1,0.95,1,0.15,1,0.84,0,0.05,0.87,0.25,0.34,0.35,0.48,0.51,0.76,0.42,0.44,0.42,0.53,0.51,0.56,0.5,0.7,0.8,0.22,0.17,0.35,1,0.36,0.43,0.73,0.58,0.03,0.94,0.36,1,0.54
"245",0.02,0.48,0.27,0.78,0.03,0.01,0.45,0.49,0.31,0.36,0,0,0.23,0.49,0.17,0.37,0.42,0.52,0.58,0.25,0.2,0.2,0.2,0.07,0.44,"0.22",0.16,0.03,0.4,0.25,0.43,0.17,0.48,0.4,0.53,0.46,0.59,0.26,0.56,0.31,0.62,0.62,0.52,0.54,0.54,0.64,0.43,0.41,0.43,0.01,0.21,0,0.22,0.2,0.19,0.3,0.02,0.01,0.01,0.02,0.97,0.01,0.26,0.25,0.49,0.49,0.49,0.56,0.1,0.35,0.5,0.01,0.91,0.57,0.19,0.43,0.48,0.36,0.11,0.1,0.08,0.07,0.16,0.22,0.23,0.25,0.56,0.22,0.24,0.01,0,0.03,0.8,0.54,0.76,0.8,0.02,0.23,0.02,0,0.18
"246",0.08,0.41,0.01,0.86,0.13,0.28,0.35,0.42,0.27,0.47,0.1,1,0.39,0.49,0.2,0.51,0.5,0.35,0.74,0.41,0.38,0.38,0.54,0.29,0.31,"0.25",0.3,0.04,0.19,0.27,0.32,0.3,0.27,0.5,0.29,0.46,0.33,0.4,0.57,0.38,0.68,0.66,0.43,0.59,0.61,0.68,0.56,0.43,0.51,0.01,0.12,0.04,0.46,0.56,0.6,0.59,0.35,0.38,0.37,0.33,0.73,0.3,0.27,0.25,0.42,0.39,0.48,0.49,0.26,0.55,0,0.05,0.86,0.51,0.11,0.47,0.56,0.1,0.07,0.45,0.45,0.47,0.55,0.55,0.62,0.56,0.7,0.62,0.19,0.03,0,0.32,0.58,0.44,0.61,0.74,0.05,0.3,0.09,0,0.25
"247",0.08,0.46,0.12,0.54,0.62,0.44,0.36,0.54,0.34,0.34,0.1,1,0.35,0.63,0.08,0.32,0.36,0.44,0.36,0.34,0.31,0.34,0.33,0.23,0.29,"0.29",0.34,0.05,0.24,0.3,0.48,0.18,0.35,0.56,0.54,0.26,0.51,0.28,0.76,0.47,0.78,0.8,0.55,0.47,0.49,0.57,0.5,0.45,0.47,0.05,0.42,0.08,0.51,0.59,0.6,0.64,0.68,0.69,0.64,0.63,0.51,0.42,0.4,0.35,0.5,0.49,0.53,0.21,0.65,0.81,0,0.06,0.81,0.24,0.12,0.16,0.46,0.21,0.41,0.52,0.51,0.49,0.57,0.56,0.63,0.54,0.56,0.69,0.08,0,0,0.56,0.48,0.36,0.74,0.66,0.02,0.85,0.14,0,0.7
"248",0.01,0.19,0.01,0.98,0.03,0.04,0.19,0.29,0.18,1,0.02,1,0.11,0.02,0.13,0.48,0.96,0.26,0.91,0.13,0.21,0.2,0.24,0.06,0.35,"0.51",0.29,0.02,0.38,0.35,0.57,0.11,0.36,0.09,0.11,0.52,0.32,0.3,0.7,0.2,0.62,0.68,0.16,0.44,0.48,0.6,0.46,0.59,0.59,0,0.14,0,0.07,0.06,0.15,0.22,0.02,0.02,0.04,0.05,0.88,0.04,0.08,0.06,0.17,0.13,0.27,0.55,0.1,0.95,0,0.07,0.26,0.58,0.06,0.44,0.73,0.34,0.11,0.09,0.07,0.07,0.26,0.23,0.21,0.22,0.67,0.6,0.15,0,0.02,0.14,0.09,0.43,0.48,0.4,0.01,0.28,0,0,0.22
"249",0.05,0.41,0.89,0.28,0.05,0.01,0.5,0.52,0.42,0.51,0.07,1,0.18,0.43,0.19,0.31,0.56,0.59,0.44,0.23,0.24,0.38,0.18,0.19,0.25,"0.27",0.36,0.08,0.58,0.5,0.6,0.37,0.43,0.39,0.62,0.48,0.65,0.4,0.7,0.55,0.66,0.71,0.48,0.18,0.18,0.15,0.09,0.59,0.63,0.09,0.91,0.01,0.5,0.45,0.43,0.47,0.08,0.07,0.06,0.06,0.94,0.04,0.31,0.25,0.37,0.37,0.42,0.34,0.18,0.57,0,0.06,0.73,0.36,0.41,0.47,0.48,0.62,0.44,0.08,0.1,0.11,0.08,0.17,0.2,0.18,0.45,0.35,0.36,0.07,0.01,0.07,0.78,0.55,0.75,0.71,0.05,0.2,0.13,1,1
"250",0.07,0.39,0.01,0.91,0.3,0.01,0.68,0.74,0.72,0.49,0.08,1,0.17,0.47,0.3,0.59,0.58,0.41,0.5,0.24,0.2,0.2,0.19,0.1,0.08,"0.06",0.27,0.09,0.56,0.33,0.32,0.34,0.38,0.46,0.37,0.59,0.46,0.37,0.4,0.72,0.36,0.39,0.4,0.52,0.61,0.6,0.62,0.52,0.6,0.02,0.2,0.01,1,0.91,0.84,0.86,0.3,0.23,0.19,0.18,0.89,0.13,0.25,0.2,0.31,0.34,0.34,0.37,0.14,0.63,0,0.05,0.84,0.37,0.08,0.31,0.25,0.19,0.25,0.1,0.08,0.08,0.18,0.2,0.22,0.19,0.53,0.36,0.58,0.01,0,0.12,0.77,0.43,0.51,0.69,0.05,0.23,0.18,0,0.03
"251",0.62,0.35,0.62,0.48,0.11,0.02,0.37,0.53,0.32,0.3,0.63,1,0.33,0.72,0.17,0.41,0.32,0.24,0.28,0.36,0.4,0.51,0.24,0.18,0.29,"0.3",0.51,0.39,0.28,0.2,0.32,0.45,0.22,0.68,0.31,0.33,0.37,0.45,0.59,0.49,0.63,0.64,0.44,0.48,0.48,0.58,0.45,0.6,0.63,0.42,0.55,0.1,0.49,0.55,0.62,0.62,0.13,0.13,0.13,0.12,0.91,0.07,0.2,0.18,0.37,0.43,0.34,0.47,0.15,0.53,0.5,0.61,0.74,0.45,0.24,0.31,0.65,0.26,0.23,0.16,0.16,0.2,0.27,0.31,0.35,0.33,0.37,0.38,0.35,0.31,0.24,0.11,0.54,0.44,0.59,0.46,0.51,0.19,0.25,0.71,0.74
"252",0.1,0.3,0.39,0.67,0.05,0.06,0.38,0.42,0.31,0.77,0.11,1,0.21,0.29,0.23,0.45,0.73,0.3,0.67,0.23,0.29,0.33,0.18,0.23,0.21,"0.23",0.46,0.09,0.36,0.32,0.45,0.3,0.41,0.3,0.26,0.45,0.42,0.4,0.64,0.31,0.61,0.65,0.29,0.4,0.37,0.46,0.41,0.56,0.62,0.06,0.39,0.02,0.24,0.28,0.28,0.36,0.07,0.07,0.07,0.08,0.9,0.06,0.18,0.16,0.28,0.26,0.34,0.48,0.15,0.68,0,0.28,0.35,0.5,0.13,0.39,0.67,0.45,0.16,0.11,0.11,0.12,0.22,0.24,0.26,0.26,0.47,0.37,0.32,0.08,0.07,0.12,0.35,0.43,0.56,0.51,0.11,0.15,0.07,0.99,0.63
"253",0.02,0.51,0.01,0.96,0.14,0.01,0.41,0.37,0.22,0.24,0.04,1,0.71,0.76,0.53,0.77,0.25,0.06,0.34,0.72,0.68,0.67,1,0.34,0.31,"0.29",0.61,0,0.03,0.04,0.05,0.84,0.07,0.71,0.33,0.42,0.09,0.76,0.21,0.24,0.33,0.29,0.53,0.89,0.94,0.94,0.78,0.37,0.44,0,0.02,0.01,0.31,0.46,0.51,0.56,0.08,0.1,0.1,0.1,0.91,0.06,0.14,0.16,0.54,0.68,0.21,0.75,0.02,0.32,0.5,0.03,0.79,0.66,0,0.13,0.79,0.03,0.06,0.33,0.35,0.37,0.45,0.44,0.51,0.45,0.3,0.29,0.14,0,0,0.1,0.48,0.34,0.23,0.34,0.03,0.17,0.02,0,0.05
"254",0,0.39,0.23,0.71,0.23,0.15,0.26,0.51,0.29,0.48,0.02,1,0.46,0.6,0.16,0.65,0.53,0.21,0.61,0.51,0.43,0.46,0.32,0.26,0.31,"0.33",0.37,0.01,0.14,0.32,0.37,0.39,0.32,0.59,0.42,0.48,0.39,0.48,0.48,0.58,0.43,0.47,0.44,0.59,0.59,0.68,0.54,0.54,0.74,0.01,0.34,0.01,0.67,0.69,0.64,0.66,0.54,0.49,0.41,0.39,0.72,0.24,0.29,0.24,0.37,0.52,0.28,0.43,0.19,0.63,0,0.01,0.76,0.37,0.27,0.3,0.25,0.22,0.14,0.43,0.4,0.36,0.66,0.6,0.62,0.6,0.55,0.56,0.99,0.01,0.09,0.34,0.57,0.63,0.63,0.62,0,0.41,0.18,0,0.09
"255",0.01,0.57,0.01,0.98,0.04,0,0.36,0.35,0.18,0.33,0.02,1,0.56,0.73,0.22,0.78,0.39,0.07,0.5,0.53,0.51,0.49,0.64,0,0.39,"0",0.64,0,0.05,0.15,0.2,0.58,0.15,0.59,0.28,0.6,0.2,0.72,0.16,0.26,0.18,0.17,0.54,0.93,0.94,0.99,0.84,0.3,0.29,0,0.04,0,0,0,0,0.14,0,0,0,0.01,0.94,0.02,0.19,0.22,0.6,0.6,0.36,0.92,0.02,0.19,0.5,0.01,0.92,0.9,0.1,0.56,0.5,0.01,0.14,0.17,0.18,0.22,0.34,0.37,0.38,0.44,0.38,0.42,0.43,0,0,0.04,0.85,0.73,0.82,0.73,0.04,0.08,0.19,0,0.04
"256",0.1,0.61,0.67,0.43,0.1,0.04,0.56,0.87,0.69,0.15,0.11,1,0.17,0.7,0.14,0.2,0.19,0.38,0.35,0.14,0.18,0.22,0.18,0.18,0.22,"0.93",0.68,0.12,0.58,0.28,0.45,0.17,0.27,0.71,0.31,0.24,0.48,0.25,0.72,0.69,0.73,0.73,0.5,0.39,0.36,0.48,0.16,0.51,0.41,0.08,0.7,0.01,0.37,0.37,0.47,0.48,0.06,0.05,0.06,0.06,0.91,0.04,0.26,0.23,0.45,0.41,0.52,0.16,0.27,0.68,0,0.16,0.51,0.21,0.39,0.71,0.71,0.71,0.42,0.11,0.1,0.1,0.2,0.24,0.25,0.27,0.48,0.46,0.46,0.02,0.02,0.06,0.47,0.15,0.24,0.02,0.14,0.12,0.17,0.3,0.93
"257",0.01,0.31,0.16,0.86,0.03,0.01,0.4,0.41,0.27,0.66,0,0,0.05,0.16,0.38,0.28,0.79,0.89,0.51,0.09,0.13,0.13,0.12,0.26,0.41,"0.02",0.49,0.04,0.71,0.76,0.74,0.17,0.56,0.24,0.26,0.63,0.45,0.35,0.75,0.25,0.73,0.77,0.37,0.41,0.42,0.3,0.55,0.55,0.57,0.01,0.3,0,0.34,0.25,0.3,0.26,0.03,0.02,0.02,0.01,0.97,0.04,0.17,0.15,0.31,0.29,0.37,0.43,0.12,0.61,0,0.04,0.61,0.46,0.32,0.6,0.48,0.68,0.65,0.02,0.02,0.04,0.05,0.08,0.07,0.07,0.56,0.3,0.4,0.02,0,0.03,0.74,0.49,0.64,0.71,0.03,0.14,0.03,0,0.19
"258",0,0.41,0.03,0.95,0.08,0.04,0.33,0.44,0.28,0.47,0.01,0.58,0.38,0.67,1,0.66,0.44,0.07,0.44,0.39,0.4,0.39,0.36,0,0.37,"0.36",0.47,0,0.12,0.44,0.47,0.29,0.08,0.68,0.56,0.24,0.52,0.35,0.35,0.31,0.33,0.35,0.44,0.83,0.86,0.91,0.76,0.43,0.43,0,0.08,0,0.48,0.58,0.47,0.51,0.1,0.1,0.08,0.07,0.77,0.05,0.27,0.26,0.45,0.49,0.35,0.63,0.07,0.4,0.5,0.01,0.88,0.6,0,0.37,0.63,0.39,0.29,0.23,0.21,0.21,0.39,0.4,0.42,0.41,0.3,0.33,0.19,0.03,0,0.08,0.86,0.69,0.8,0.78,0.06,0.05,0.06,0,0.06
"259",0.01,0.24,0.07,0.94,0.02,0.02,0.33,0.34,0.21,0.85,0,0,0.1,0.16,0.09,0.41,0.88,0.45,0.89,0.15,0.18,0.18,0.16,0.07,0.03,"0.08",0.54,0.03,0.45,0.37,0.5,0.21,0.76,0.13,0.17,0.55,0.46,0.35,0.57,0.31,0.52,0.57,0.33,0.51,0.55,0.59,0.64,0.62,0.54,0.01,0.17,0,0.07,0.05,0.04,0.03,0,0,0,0,0.92,0.03,0.12,0.11,0.25,0.28,0.24,0.57,0.04,0.57,0,0.07,0.4,0.55,0.19,0.86,0,0.46,0.67,0.05,0.05,0.05,0.09,0.11,0.1,0.12,0.67,0.39,0.36,0.01,0,0.03,0.9,0.72,0.86,0.83,0.02,0.19,0.12,0,0.03
"260",0,0.72,0.05,0.95,0.01,1,0.51,0.5,0.3,0.33,0,0,0.12,0.53,0.74,0.11,0.49,0.84,0.13,0.13,0.08,0.07,0.17,0.21,0,"0.25",0.19,0.03,0.71,1,0.94,0.1,0.93,0.25,0.05,0.23,0.46,0.22,0.35,0.34,0.39,0.39,0.85,0.74,0.67,0.83,0.74,0.23,0.14,0.01,0.17,0.01,0.34,0.27,0.28,0.36,0.28,0.19,0.18,0.22,0,0.84,0.75,0.75,0.77,0.78,0.66,0.72,0.55,0.5,0.5,0.03,0.37,0.71,0.85,0.86,0.42,0.72,0.3,0,0,0.01,0.05,0.1,0.13,0.1,0.55,0.23,0.56,0,0,0.35,0.84,0.76,0.82,0.88,0.02,0.14,0.33,0,0.1
"261",0.02,0.35,0.03,0.96,0.01,0.04,0.37,0.46,0.29,0.55,0,0,0.22,0.45,0.38,0.42,0.6,0.29,0.58,0.25,0.24,0.24,0.19,0.13,0.18,"0.2",0.29,0.02,0.26,0.33,0.48,0.18,0.29,0.48,0.73,0.31,0.74,0.23,0.62,0.33,0.64,0.66,0.4,0.57,0.62,0.58,0.63,0.72,0.66,0.01,0.17,0,0,0.05,0.08,0.06,0,0.01,0.01,0.01,0.93,0.02,0.21,0.19,0.36,0.39,0.33,0.58,0.1,0.56,0,0.02,0.81,0.56,0.3,0.55,0.17,0.38,0.11,0.07,0.05,0.06,0.16,0.17,0.19,0.2,0.26,0.16,0.54,0,0,0.05,0.75,0.59,0.83,0.81,0.03,0.16,0.04,0,0.53
"262",0.02,0.23,0.44,0.64,0.03,0.04,0.25,0.3,0.2,0.95,0.04,1,0.2,0.21,0.3,0.47,0.89,0.3,0.79,0.24,0.31,0.37,0.17,0.15,0.32,"0.41",0.27,0.03,0.35,0.37,0.5,0.27,0.41,0.22,0.18,0.44,0.28,0.4,0.63,0.27,0.65,0.67,0.25,0.32,0.29,0.37,0.23,0.56,0.61,0.03,0.38,0.01,0.27,0.3,0.42,0.43,0.08,0.07,0.09,0.09,0.91,0.04,0.19,0.16,0.23,0.25,0.26,0.48,0.17,0.73,0,0.09,0.39,0.48,0.13,0.41,0.67,0.48,0.32,0.11,0.1,0.11,0.18,0.23,0.27,0.23,0.63,0.48,0.18,0.02,0.01,0.11,0.34,0.45,0.63,0.51,0.03,0.17,0.03,0,0.59
"263",0.31,0.3,1,0.13,0.05,0.02,0.38,0.54,0.4,0.5,0.32,1,0.2,0.46,0.15,0.34,0.51,0.49,0.48,0.22,0.3,0.52,0.23,0.28,0.22,"0.38",0.41,0.37,0.55,0.42,0.56,0.38,0.4,0.43,0.26,0.53,0.4,0.42,0.81,0.72,0.73,0.79,0.38,0.04,0.05,0.17,0.09,0.57,0.57,0.43,1,0.02,0.36,0.44,0.49,0.52,0.05,0.05,0.05,0.05,0.95,0.03,0.26,0.18,0.26,0.31,0.27,0.33,0.14,0.64,0,0.47,0.62,0.33,0.83,0.5,0.29,0.5,0.34,0.11,0.12,0.15,0.2,0.26,0.3,0.27,0.56,0.46,0.61,0.17,0.01,0.05,0.73,0.51,0.64,0.71,0.17,0.28,0.72,0.48,0.67
"264",0.03,0.66,0.08,0.9,0.11,0.05,0.48,0.43,0.34,0.35,0.03,0.83,0.77,0.71,0.44,0.77,0.4,0.07,0.43,0.74,0.62,0.63,0.17,0.37,0.56,"0.03",0.59,0,0.04,0.13,0.17,0.7,0.17,0.54,0.33,0.62,0.13,0.81,0.22,0.54,0.24,0.23,0.56,0.92,0.89,0.93,0.8,0.49,0.64,0,0.03,0.01,0.23,0.25,0.27,0.33,0.08,0.08,0.08,0.08,0.88,0.04,0.15,0.17,0.58,0.62,0.26,0.89,0.02,0.22,0.5,0.01,0.91,0.85,0.06,0.37,0.54,0.01,0.07,0.54,0.53,0.56,0.52,0.6,0.74,0.62,0.55,0.56,0.35,0,0,0.15,0.61,0.67,0.72,0.71,0.09,0.06,0.07,0,0.01
"265",0.03,0.51,0.01,0.99,0.02,0.01,0.39,0.41,0.24,0.42,0.04,0.8,0.42,0.59,0.07,0.51,0.5,0.23,0.56,0.41,0.32,0.31,0.22,0.26,0.4,"0.24",0.27,0.01,0.11,0.31,0.44,0.21,0.34,0.6,0.59,0.28,0.47,0.3,0.37,0.33,0.37,0.38,0.53,0.81,0.8,0.78,0.79,0.57,0.64,0.01,0.1,0.01,0.08,0.06,0.13,0.17,0.02,0.01,0.02,0.02,0.88,0.05,0.2,0.21,0.53,0.58,0.28,0.83,0.05,0.4,0.5,0.03,0.81,0.79,0.08,0.73,0.54,0.06,0.08,0.33,0.31,0.29,0.28,0.38,0.44,0.36,0.55,0.56,0.54,0,0,0.08,0.82,0.78,0.81,0.85,0.17,0.04,0.04,0,0.05
"266",0.03,0.27,0.16,0.84,0.13,0.02,0.33,0.32,0.19,0.65,0,0,0.35,0.44,0.16,0.65,0.58,0.29,0.83,0.42,0.43,0.41,0.29,1,0.55,"0.37",0.45,0.02,0.24,0.2,0.23,0.57,0.28,0.42,0.45,0.69,0.18,0.7,0.51,0.24,0.57,0.57,0.3,0.6,0.62,0.57,0.62,0.51,0.58,0.01,0.11,0.01,0.72,0.59,0.6,0.56,0.18,0.13,0.12,0.1,0.92,0.06,0.08,0.08,0.29,0.33,0.24,0.63,0.06,0.47,0.5,0.05,0.71,0.6,0.06,0.37,0.31,0.22,0.07,0.11,0.11,0.14,0.18,0.23,0.26,0.23,0.33,0.11,0.18,0,0,0.1,0.44,0.63,0.58,0.54,0.25,0.03,0,0,0.14
"267",0.28,0.45,0.83,0.34,0.04,0.01,0.48,0.53,0.36,0.37,0.3,1,0.24,0.56,0.22,0.36,0.45,0.4,0.48,0.27,0.26,0.39,0.18,0.2,0.16,"0.18",0.4,0.3,0.48,0.3,0.41,0.39,0.44,0.49,0.21,0.48,0.35,0.45,0.58,0.45,0.64,0.64,0.54,0.41,0.38,0.46,0.35,0.67,0.64,0.26,0.64,0.02,0.29,0.39,0.42,0.45,0.03,0.04,0.04,0.04,0.95,0.03,0.32,0.29,0.45,0.47,0.45,0.51,0.21,0.43,0.5,0.35,0.65,0.51,0.6,0.38,0.58,0.33,0.25,0.1,0.11,0.12,0.13,0.21,0.24,0.23,0.4,0.35,0.37,0.06,0.01,0.04,0.75,0.5,0.67,0.63,0.39,0.12,0.09,0.36,0.35
"268",0.01,0.36,0.12,0.88,0.08,0.01,0.27,0.42,0.21,0.53,0.03,1,0.28,0.49,0.26,0.5,0.6,0.27,0.61,0.28,0.27,0.27,0.25,0.11,0.18,"0.47",0.28,0.01,0.21,0.44,0.52,0.16,0.39,0.52,0.51,0.21,0.5,0.24,0.58,0.35,0.6,0.62,0.4,0.51,0.55,0.53,0.56,0.89,0.84,0.01,0.21,0,0.26,0.37,0.55,0.57,0.05,0.06,0.08,0.07,0.96,0.06,0.2,0.19,0.4,0.41,0.37,0.71,0.09,0.61,0,0.02,0.83,0.7,0.11,0.39,0.25,0.15,0.09,0.11,0.08,0.07,0.26,0.27,0.26,0.3,0.54,0.17,0.36,0,0,0.07,0.81,0.74,0.74,0.85,0.01,0.34,0.07,0,0.17
"269",0,0.62,0.03,0.95,0.08,0.01,1,1,1,0.37,0,0,0.1,0.48,1,0.58,0.49,0.31,0.18,0.21,0.13,0.12,0.05,0,0.28,"0.12",0.16,0.02,0.72,0.31,0.27,0.42,0.34,0.39,0.24,0.7,0.34,0.43,0.18,0.98,0.19,0.2,0.39,0.64,0.7,0.55,0.65,0.87,1,0,0.12,0,0.96,1,0.93,0.84,0.1,0.09,0.07,0.06,0.96,0.05,0.18,0.14,0.29,0.4,0.22,0.46,0.05,0.57,0,0.01,0.75,0.41,0.09,0.47,0.52,0.2,0.7,0.07,0.07,0.08,0.12,0.15,0.14,0.12,0.88,0.23,0.28,0,0,0.04,0.61,0.26,0.21,0.21,0.01,0.2,0,0,0.05
"270",0.01,0.32,0.02,0.97,0.05,0.02,0.34,0.41,0.26,0.58,0,0,0.25,0.43,0.16,0.5,0.61,0.61,0.55,0.32,0.29,0.28,0.17,0.27,0.18,"0.13",0.87,0.02,0.31,0.21,0.33,0.28,0.36,0.45,0.32,0.64,0.36,0.4,0.61,0.47,0.63,0.65,0.38,0.43,0.51,0.51,0.37,0.5,0.54,0.01,0.24,0,0.32,0.48,0.44,0.37,0.05,0.07,0.05,0.04,0.92,0.03,0.13,0.11,0.31,0.42,0.21,0.5,0.05,0.54,0.5,0.02,0.83,0.45,0.04,0.37,0.06,0.26,0.21,0.26,0.25,0.24,0.27,0.32,0.35,0.33,0.58,0.54,0.44,0.01,0,0.06,0.74,0.56,0.75,0.73,0.06,0.07,0.04,0,0.69
"271",0.03,0.54,0.08,0.92,0.07,0.03,0.38,0.48,0.31,0.43,0.04,0.94,0.5,0.68,0.41,0.53,0.5,0.23,0.47,0.49,0.42,0.4,0.46,0.16,0.64,"0.77",0.3,0.01,0.11,0.26,0.29,0.36,0.35,0.61,0.42,0.37,0.42,0.42,0.28,0.49,0.33,0.32,0.6,0.78,0.77,0.88,0.67,0.58,0.6,0.01,0.1,0.02,0.16,0.17,0.14,0.16,0.13,0.11,0.09,0.09,0.74,0.2,0.29,0.29,0.58,0.65,0.34,0.75,0.08,0.4,0.5,0.02,0.88,0.69,0.17,0.45,0.54,0.08,0.09,0.42,0.39,0.36,0.45,0.54,0.62,0.55,0.4,0.51,0.43,0,0,0.33,0.8,0.78,0.73,0.86,0.04,0.14,0.33,0,0.11
"272",0.04,0.27,0.09,0.93,0.03,0,0.33,0.36,0.24,0.68,0.06,1,0.18,0.26,0.25,0.46,0.7,0.5,0.61,0.24,0.3,0.29,0.23,0.03,0.73,"0.1",0.52,0.06,0.48,0.58,0.56,0.32,0.4,0.25,0.68,0.35,0.45,0.41,0.56,0.22,0.62,0.62,0.28,0.55,0.56,0.68,0.53,0.29,0.25,0.01,0.14,0,0.15,0.3,0.35,0.35,0.01,0.03,0.03,0.02,0.97,0.01,0.09,0.09,0.28,0.3,0.27,0.56,0.05,0.5,0.5,0.06,0.74,0.55,0.14,0.56,0.42,0.46,0.12,0.08,0.09,0.12,0.08,0.13,0.16,0.13,0.33,0.18,0.32,0.02,0,0.04,0.59,0.61,0.7,0.67,0.09,0.09,0,0,0.24
"273",0,0.19,0.18,0.82,0.07,0.11,0.16,0.31,0.15,0.56,0.02,1,0.25,0.57,0.12,0.45,0.48,0.09,0.27,0.3,0.39,0.42,0.17,0.17,0.24,"0.23",0.32,0.01,0.33,0.19,0.33,0.24,0.22,0.62,0.15,0.37,0.27,0.36,0.94,0.52,0.86,0.93,0.26,0.44,0.5,0.51,0.27,0.71,0.8,0.01,0.26,0.01,0.51,0.56,0.56,0.57,0.5,0.48,0.44,0.42,0.73,0.28,0.19,0.13,0.18,0.19,0.22,0.48,0.22,0.77,0,0.03,0.62,0.48,0.14,0.32,0.52,0.33,0.11,0.21,0.2,0.2,0.42,0.37,0.38,0.39,0.67,0.46,0.37,0.01,0,0.42,0.14,0.43,0.63,0.45,0,0.51,0.14,0,0.35
"274",0.04,0.46,0.44,0.63,0.04,0.03,0.41,0.49,0.31,0.45,0,0,0.19,0.51,0.09,0.36,0.59,0.33,0.47,0.21,0.19,0.22,0.18,0.13,0.18,"0.25",0.32,0.05,0.43,0.33,0.54,0.13,0.51,0.37,0.77,0.29,0.74,0.23,0.82,0.5,0.68,0.77,0.49,0.38,0.39,0.44,0.33,0.65,0.69,0.04,0.52,0,0.07,0.1,0.2,0.23,0.01,0.01,0.02,0.02,0.91,0.05,0.34,0.29,0.41,0.45,0.38,0.53,0.14,0.56,0,0.07,0.58,0.51,0.59,0.5,0.31,0.49,0.19,0.06,0.05,0.05,0.16,0.18,0.2,0.21,0.47,0.25,0.6,0,0,0.05,0.69,0.64,0.82,0.8,0.05,0.14,0.1,0,0.27
