"","Valor.Venta","int","precio.Metro2.casa","precio.Metro2.apart","n.banos","n.medio.banos","n.hab","zona","n.parqueaderos","tipo.inmueble","m.cuadra","km.parque","km.centrocom","km.estadio"
"893",3578.3,0.068,7.6873944206334,5.99098763101576,4,3,4,3,3,1,197.2,1.18,0.99,3.19
"894",3153.331,0.094,8.1528811597845,8.367805746658,2,1,2,5,3,1,198,16.36,4.8,128.24
"895",3327.169,0.085,7.98580945986301,4.23872697384935,3,1,3,4,2,1,203.6,17.71,1.92,5.86
"896",3104.282,0.066,7.52393460805136,3.91750292031004,3,2,2,1,2,0,200.6,14.48,9.31,80.67
"897",3058.826,0.059,7.98513680423389,4.49572248924296,2,2,2,5,1,1,199.8,20.23,4.93,82.17
"898",2772.78,0.087,7.75353965555202,5.19123328338667,1,1,1,1,3,0,202.8,7.83,0.65,119.23
"899",2763.44,0.051,8.38753175567033,5.33721127989766,1,0,1,4,3,0,198.8,13.56,1.78,62.96
"900",3176.451,0.072,7.4936951649912,7.25035505602219,3,2,2,2,2,1,198.6,5.89,2.9,107.7
"901",3400.654,0.099,6.41960380527198,5.40821242867696,4,3,3,5,1,1,199.6,14.64,7.01,124.44
"902",3371.32,0.067,6.13737713454672,5.03109841369756,3,1,3,5,3,1,197.8,17.92,9.54,156.26
"903",3350.304,0.066,6.84109284077456,3.55158655324729,3,1,3,3,3,1,201.2,8.25,9.56,49.66
"904",3202.261,0.062,6.84376090970195,7.3163458108836,3,2,3,4,2,0,202.8,10.61,3,74.99
"905",2939.882,0.074,8.13154966955504,3.4241914159225,2,2,2,3,1,0,202,5.42,4.13,93.27
"906",3227.054,0.081,8.69871465967368,6.16429673017949,3,1,2,3,3,0,201,29.03,7.73,191.69
"907",3107.589,0.091,7.06336462938287,5.64319438691901,3,2,2,4,3,0,198.6,27.4,0.85,108.52
"908",3021.033,0.053,6.93644572672817,3.98238546972959,3,1,2,5,3,0,187.8,22.78,4,100.08
"909",2949.201,0.084,7.26525577833563,6.79965856354142,2,2,2,2,1,0,208,0.98,7.86,161.81
"910",2898.057,0.075,7.09693678851035,2.68103371714622,1,1,1,3,1,1,216.4,19.3,8.86,130.79
"911",3484.259,0.1,8.63670117880713,6.92603865736336,4,3,3,5,2,1,201,24.2,3.12,92.35
"912",3329.141,0.083,6.76414387269523,6.26376945476508,4,3,3,5,1,0,199.6,17.39,2.12,150.57
"913",3445.989,0.064,5.5556587502349,4.23243737409878,4,1,4,4,2,0,199.8,21.14,5.43,114.22
"914",2832.414,0.071,7.19794522508966,6.07900592881851,2,1,1,3,1,0,200,27.14,2.94,26.14
"915",2919.587,0.099,6.40425855263399,5.44234282620184,2,1,2,2,2,0,197.6,1.99,6.17,155.59
"916",3313.93,0.061,6.58203094160418,5.59391412655826,4,3,2,1,2,1,203.2,28.37,7.39,132.95
"917",3055.531,0.09,5.07824622341942,4.15535508864778,3,1,2,1,3,0,200.4,29.47,3.1,163.75
"918",3288.827,0.052,7.51792426940805,5.62452807268285,3,2,3,3,3,0,198,26.15,6.79,161.04
"919",2772.529,0.072,4.94523327103259,7.43273853816909,1,1,1,4,2,1,201.4,5.06,5.66,153.39
"920",3047.422,0.082,5.26235855995804,5.4513296976415,3,2,2,1,1,1,198.2,25.36,7.87,6.81
"921",3053.914,0.071,5.28680247731166,4.89572810324232,3,2,2,5,3,0,202.6,1.39,9.23,18.48
"922",2756.549,0.063,7.70512281749241,8.98789557625443,1,0,1,4,1,1,203.2,27.4,1.17,136.18
"923",3561.705,0.057,10.5323410347501,5.80361976408956,4,1,3,1,3,1,200.2,27.92,2.33,123.16
"924",3091.944,0.093,7.40299571396189,6.41332458893866,2,1,2,3,1,1,202.2,21.87,1.41,188.28
"925",3051.107,0.069,7.48941529728302,5.01979496783624,3,2,2,1,1,0,200.6,6.56,4.61,117.08
"926",3070.621,0.077,8.43177394012409,3.74351295150347,2,1,2,4,2,1,201.2,7.01,2.55,182.04
"927",3172.255,0.071,7.17755874156285,1.71050290209285,3,2,2,4,2,1,197.2,26.03,0.83,89.91
"928",3251.1,0.065,7.47358458142558,3.89341852813154,3,1,3,5,2,0,201.6,17.2,2.21,198.92
"929",2741.264,0.055,6.01158044904272,4.99253022706176,1,0,1,4,2,0,200.4,21.76,1.12,146.52
"930",2644.106,0.083,6.59267590098689,5.42354348932224,1,0,1,5,1,0,194.8,17.44,2.5,97.51
"931",3253.01,0.055,6.49995785315891,6.38819701820835,4,2,2,5,1,1,201,19.03,2.57,35.55
"932",2914.338,0.072,6.67057855832545,5.00677231599244,1,0,1,5,3,1,204.2,25.28,7.2,30.83
"933",3041.606,0.094,7.1708693936019,4.24686451584506,2,1,2,2,1,1,200.6,25.94,4.06,162.2
"934",3159.939,0.055,7.50719322893388,4.50836633696224,4,2,2,3,3,0,198.8,26.23,1.73,80.36
"935",3008.357,0.077,6.01827914714188,4.79232262935246,2,1,2,1,2,1,198,1.89,5.55,4.02
"936",3312.861,0.062,6.82008830445104,5.41587888255709,4,2,3,1,2,0,201,8.29,7.42,164.04
"937",2874.841,0.094,6.93014438902133,2.92307068098052,2,2,1,1,3,0,200.2,10.69,6.67,183.68
"938",3250.75,0.055,8.8354606054024,5.14322720952939,3,2,3,2,2,0,196.6,7.4,8.02,26.9
"939",3230.619,0.063,7.40867674301305,4.16495975347295,3,2,3,5,2,0,200.2,17.61,5.53,132.15
"940",2993.42,0.064,5.47039236684827,6.90895938370169,2,1,1,2,3,1,202.8,29.7,2.88,113.23
"941",3121.197,0.072,7.37474310585341,6.28980879047663,2,1,2,3,2,1,204,25.93,2.58,67.34
"942",2964.736,0.091,6.95509976769877,6.9874581492443,2,1,2,5,1,0,199.6,26.71,2.44,151.12
"943",3198.814,0.095,7.52285388043086,5.72668698834101,4,3,2,1,2,0,198,29.54,2.14,134.04
"944",2965.83,0.07,8.50000944814109,4.53336307681306,2,1,1,5,2,1,199.8,25.9,1.15,64.81
"945",3452.628,0.062,8.7932330866736,7.16172198903166,4,2,3,5,1,1,195.2,12.35,3.59,82.14
"946",3236.81,0.094,8.93815197853641,4.59735861661348,3,1,3,5,2,0,196.8,2.23,1.28,38.15
"947",3122.353,0.051,7.02766062869935,6.68819388022895,2,1,2,2,2,1,201.2,27.44,3.62,43.58
"948",2775.405,0.06,7.59176091782518,4.21993883720327,1,0,1,1,2,1,191.4,19.89,2.61,91.34
"949",2838.135,0.072,7.47620359219244,6.25253304482758,2,1,1,3,2,0,198.6,8.17,5.77,126.52
"950",2903.321,0.089,8.03282614610802,4.39453798276504,2,1,1,3,1,1,196.8,16.97,7.06,108.92
"951",3112.441,0.083,5.90282132284181,3.48627305604459,3,2,2,3,1,1,201.6,14.34,1.81,72.44
"952",3205.503,0.065,7.10393662073465,5.5825508527771,3,2,3,2,1,0,199.2,25.67,3.07,40.05
"953",2717.433,0.088,6.24514677516172,6.36769717333457,1,1,1,2,1,0,201,23.77,8.91,187.6
"954",2913.524,0.082,7.69336704390029,2.18494846128351,2,2,2,5,1,0,199.2,6.33,6.32,18.07
"955",2994.838,0.096,6.38175578297663,4.60666983513016,2,1,2,1,3,0,202.4,11.35,4.13,137.28
"956",3459.172,0.052,7.46552042440402,5.88907095480572,4,2,3,3,1,1,203.6,13.15,7.1,169.54
"957",3073.994,0.07,8.176199600327,3.31923000610156,3,2,2,5,1,0,200,18.09,6.55,144.62
"958",3225.74,0.052,7.16809598675322,4.7820582809789,4,1,2,1,2,0,199.6,11.36,8.69,25.61
"959",3089.078,0.052,6.30678792306443,4.42942359503717,2,1,2,2,2,1,202,21.2,0.46,96.12
"960",2674.338,0.07,5.87840701773683,6.41325020050411,1,0,1,2,2,0,201.2,2.69,0.82,100.63
"961",3286.383,0.074,5.65208442639396,7.42735281565625,3,2,3,3,1,1,199.6,24.76,8.76,115.81
"962",3362.188,0.087,7.76319657919078,6.80365850713434,4,2,3,2,1,1,195.6,2.93,5.48,44.66
"963",2905.256,0.051,7.40775928940763,5.08464031016483,2,1,1,2,1,1,200.2,12.62,1.01,186.83
"964",2968.429,0.083,7.30954303052284,4.17790395856859,2,1,1,4,2,1,200.6,26.63,4.21,111.22
"965",2926.541,0.055,8.17875187024101,4.94848845514002,2,2,1,4,3,0,203,13.08,1.16,168.6
"966",2966.652,0.053,8.50058435914033,4.93881544291457,2,1,1,4,2,1,199.6,18.18,8.29,196.68
"967",3379.552,0.078,7.96717637698685,1.87276853203375,4,2,3,3,1,1,200.8,5.68,5.82,70.74
"968",3109.398,0.095,7.27772235236485,3.4728781156493,3,2,2,4,3,0,199.6,29.09,6.37,33.67
"969",2939.328,0.092,6.1277384742777,8.11627894757457,2,1,1,3,3,0,201,22.07,5,22.01
"970",3159.375,0.056,6.19754145860665,6.31163755729374,3,2,2,1,2,1,202.2,14.71,5.42,151
"971",2818.013,0.059,7.38620014834667,6.57727316646521,2,1,1,5,2,0,193.2,15.83,7.26,10.2
"972",2886.619,0.054,7.56852408544302,5.07747133232465,2,1,1,3,2,1,199.4,2.09,1.42,190.22
"973",3541.764,0.054,6.49428927039478,8.57112415076648,4,3,4,5,2,1,199.2,12.87,7.18,153.48
"974",2690.262,0.099,7.27856227843263,3.49433897830194,1,0,1,4,2,0,197.2,19.06,9.07,15.58
"975",3215.273,0.092,7.11101903496638,5.07741451692461,3,2,2,1,3,1,199.8,19.07,9.02,62.53
"976",2895.509,0.083,7.55531331798952,5.56752919716045,1,1,1,2,3,1,201.8,27.77,0.3,150.33
"977",3100.699,0.061,8.32951855420329,4.91626482138793,2,1,2,3,3,1,194,14.08,0.97,28.69
"978",3311.55,0.095,7.95527375196486,4.29309239874136,4,2,2,2,2,1,202.4,4.24,1.93,68.36
"979",3119.174,0.081,8.41712625033448,6.9412034286555,2,1,2,2,2,1,199.8,11.7,7.05,70.05
"980",2884.247,0.055,7.44237937380679,6.84567506384118,2,1,1,5,2,1,198,2.93,1.1,123.68
"981",2865.44,0.089,9.04740130961217,5.63885678441029,1,1,1,5,2,1,200.4,21.48,5.3,80.6
"982",2834.248,0.082,6.62541307078911,4.24850115381164,2,1,1,4,1,0,204.6,20.12,9.43,162.13
"983",2902.38,0.051,8.17057854517967,7.50340828651647,1,1,1,1,2,1,210.2,25.63,1.98,122.24
"984",3184.39,0.087,7.71704687853632,5.6590020678332,3,2,2,3,1,1,201.4,24.39,5.08,116.67
"985",3204.332,0.055,8.81625304653005,7.59832476497487,3,1,2,3,1,1,200.6,25.84,4.61,164.26
"986",2843.816,0.087,8.99592455535426,5.1012697227317,1,1,1,2,3,0,202.2,28.63,1.14,3.15
"987",3135.671,0.082,6.6959701307122,6.17770935507999,3,1,2,2,1,1,198.4,17.22,7.19,140.8
"988",3130.754,0.068,7.35878508240779,9.47716330966095,3,2,2,1,2,0,204,20.48,8.95,194.39
"989",2778.273,0.089,6.81406341592651,5.75448516776942,2,1,1,3,2,0,201,8.23,2.13,196.03
"990",2972.986,0.053,5.9116271534853,5.9809844335569,2,1,2,3,2,1,202.2,3.96,4.34,75.5
"991",3134.377,0.06,7.82716914788551,5.17032280039052,3,2,2,5,1,1,202,9.27,8.12,12.47
"992",3063.128,0.089,6.89145291814764,7.07770397104696,3,1,2,4,1,0,210.4,14.75,2.08,155.29
"993",2693.393,0.093,8.17655898164404,5.33703421496832,1,1,1,5,1,0,203.2,19.37,0.84,157.2
"994",2775.993,0.087,6.62073251553468,4.25048483142211,2,1,1,5,1,0,199.8,8.61,3.89,194.08
"995",2928.479,0.087,9.59213597424319,5.63400206271981,2,1,1,1,2,0,201.6,21.18,5.59,188.12
"996",3156.735,0.053,7.52773228907404,7.29932939842452,4,3,2,1,2,1,197.2,15.71,4.8,87.12
"997",2852.705,0.053,6.31008509114412,1.82113701414653,2,1,1,4,1,1,203,5.78,6.31,59.17
"998",3026.957,0.087,6.33240880029701,4.49341468406556,2,2,2,5,3,0,199.4,26.72,4.91,159.88
"999",3633.457,0.051,8.96941379203588,4.7790744339762,4,1,4,2,2,1,199.4,21.42,7.76,44.89
"1000",3079.448,0.076,7.42498118427633,5.27314213201039,2,1,2,3,1,1,200.8,20.85,7.63,111.47
"1001",3120.613,0.097,6.79475525355659,4.36786775854986,2,1,2,5,2,1,202.4,29.7,3.97,25.82
"1002",3384.772,0.09,6.07912544682207,5.9775977628039,4,3,3,2,1,1,201,7.35,5.46,36.86
"1003",2893.064,0.07,9.07585766430026,5.63829195223268,1,0,1,1,2,1,199.8,13.26,0.71,181.11
"1004",2825.826,0.087,9.40375517202119,4.9106438484936,2,1,1,3,1,0,202.8,6.92,4.87,101.61
"1005",3442.707,0.086,7.14516067246266,6.39676189846221,4,3,4,2,1,0,201.8,9.82,4.23,45.65
"1006",3061.647,0.088,6.63166697654384,4.89717024709641,2,1,2,5,2,1,200,6.69,0.29,120.67
"1007",3345.411,0.096,6.78854654170475,2.85363383495613,3,2,3,5,1,1,200.4,29.05,2.04,185.17
"1008",2969.901,0.061,8.19753577285213,4.01851436368685,2,2,1,3,3,1,199.6,11.47,0.28,135.65
"1009",3385.344,0.095,8.1091134218402,5.06501958761897,4,1,3,2,2,1,200.2,9.96,9.31,72.41
"1010",2735.388,0.075,6.38136379039761,6.73160244088886,1,1,1,5,1,0,200.4,17.6,8.77,31.48
"1011",2948.287,0.062,6.73693509759512,6.00339857396307,2,1,1,4,2,1,204.4,27.3,3.62,50.79
"1012",3208.846,0.087,7.3863472664547,4.78441973482614,3,2,2,4,2,1,201.2,29.26,7.93,134.84
"1013",2983.971,0.085,7.23200006577095,4.05278434163867,2,1,2,3,2,0,199.2,29.3,4.73,28.64
"1014",3033.886,0.078,7.33296815334839,9.25086012570059,3,2,2,1,2,0,196,9.05,2.89,33.78
"1015",3053.081,0.057,7.92874158970005,4.54592332316433,3,2,2,5,2,0,195.8,2.97,5.15,158.95
"1016",3057.624,0.099,7.89760887298893,6.03880819173951,2,1,2,4,2,0,197.4,23.3,0.86,48.93
"1017",3538.45,0.095,7.43073188871733,7.76757367903713,4,1,4,3,3,1,199.4,11.26,3.63,104.61
"1018",2780.58,0.066,4.8586436393949,4.70157880477731,1,0,1,5,1,1,200.8,26.92,8.04,27.43
"1019",2800.27,0.069,7.32765817190036,3.2251757389728,2,1,1,5,3,0,199.6,10.56,6.87,77.6
"1020",3083.422,0.093,6.69508843340835,4.56214393108923,3,1,2,2,2,0,197,14.47,9.01,162.53
"1021",3036.344,0.097,7.69592199176457,3.80391953926399,3,1,2,3,2,0,200.2,11.62,5.05,36.14
"1022",2945.268,0.099,8.185623271618,2.91468898042572,2,1,1,4,2,1,196,14.92,9.3,19.22
"1023",3017.743,0.088,6.9680856521888,6.95354478243668,3,2,2,2,2,0,197.4,3.51,1.09,69.24
"1024",3408.745,0.069,6.61602656319252,6.32597812810532,4,2,3,2,2,1,198.6,9.66,5.9,61.23
"1025",3166.188,0.07,6.5392022396376,6.80465561419103,3,2,2,2,2,1,199.2,5.45,7.37,65.75
"1026",3633.24,0.075,8.4477014418785,5.14024994125631,4,2,4,3,2,1,201.8,28.11,9.89,147.32
"1027",3201.317,0.068,9.56353253719852,6.11157722300358,3,2,2,5,1,1,199.6,12.57,2.25,181.22
"1028",2762.701,0.09,8.38758160740275,5.82511651686449,1,1,1,2,2,0,199.2,22.99,0.64,28.9
"1029",3532.215,0.08,5.65196597224704,3.42729944518683,4,1,4,4,2,1,197.4,12.66,5.36,67.74
"1030",2741.522,0.072,7.33914004851617,5.10627423882194,1,0,1,3,2,0,202.8,7.61,9.35,166.34
"1031",3055.697,0.099,7.73492262907329,5.48269787971736,2,1,2,3,2,1,199.4,5.44,6.88,135.73
"1032",2946.233,0.066,8.84884574818457,4.29761331094508,2,1,1,1,1,1,199.2,27.02,2.32,89.99
"1033",3624.538,0.098,7.10703218864535,6.17612466849085,4,1,4,3,2,1,201.8,20.43,5.05,166.3
"1034",2775.932,0.074,7.50423253372016,6.39144703382569,1,0,1,5,2,0,198,27.65,2.49,196.74
"1035",3375.597,0.097,7.64109125100646,4.34147817612127,4,3,3,1,1,1,198,2.19,8.99,45.41
"1036",3244.307,0.08,6.19716890698791,2.29413174928014,3,1,3,4,2,1,200.6,2.23,1.52,108.79
"1037",3296.041,0.065,7.85242523356901,5.61596785657126,3,2,3,3,1,1,198.6,14.12,3.47,139.08
"1038",2936.71,0.094,7.2177197269475,4.04128214553515,2,1,1,1,3,1,202.8,12.94,5.23,136.59
"1039",2737.941,0.053,6.67556954834215,5.32341819801451,1,0,1,3,3,0,200,8.15,8.44,102.68
"1040",3145.346,0.06,7.3615817988382,4.18286974226034,3,1,2,5,1,1,198.8,8.31,8.02,24.41
"1041",3049.849,0.061,6.51214041948168,2.83032893705808,2,1,2,3,3,1,199.8,2.88,0.86,40.12
"1042",2832.98,0.053,8.51025636055127,5.18166231610244,1,1,1,4,3,0,199.2,29.99,3.61,125.47
"1043",3059.071,0.062,8.82566917496369,4.12448860487448,2,1,2,3,3,0,201,27.77,5.74,81.99
"1044",2821.939,0.063,7.06732644896574,6.15238043930443,1,1,1,2,2,1,199.2,17.16,2.28,188.81
"1045",3063.221,0.059,7.08066045231344,4.58033971099441,2,1,2,2,2,1,198.8,0.92,6.38,60.93
"1046",2781.702,0.088,8.08628439439149,5.59527943269319,1,0,1,1,3,0,202.8,16.96,0.46,18.74
"1047",3237.746,0.092,8.04040458089062,4.83327604652394,3,1,2,1,1,1,202,29.61,3.71,162.72
"1048",3120.167,0.096,8.65130303633677,7.27614980370839,2,1,2,4,2,1,202,8.25,8.36,154.15
"1049",3035.052,0.083,7.44289824149875,6.70905654844357,2,1,2,2,2,1,198.8,2.31,5.28,126.91
"1050",2880.97,0.057,8.29142531663866,7.92436692160578,1,0,1,5,2,1,198.2,9.3,1.9,189.5
"1051",3177.415,0.094,5.53146205121205,7.63658767463051,3,1,2,1,2,1,198.8,29.83,4.68,128.73
"1052",2806.18,0.065,7.62536588236364,5.26343122591705,1,0,1,2,1,1,200,17.26,1.75,16.8
"1053",2842.801,0.093,6.34015048456465,5.52425378385668,2,1,1,1,1,1,199.8,9.61,8.83,160.45
"1054",2862.42,0.097,8.16517437843829,4.82523674025796,2,1,1,1,2,0,202.2,25.92,2.44,69.1
"1055",3271.744,0.059,7.80685688408121,5.68148040043035,3,2,3,3,2,0,201.6,9.21,4.61,91.85
"1056",3240.752,0.079,6.90628656503371,5.29230438354062,4,3,2,4,3,1,197.4,6.21,1.69,76.87
"1057",3089.297,0.072,5.87660275513357,5.86835473449305,2,1,2,5,2,1,203.8,18.37,1.67,156.49
"1058",3126.541,0.084,8.41411555685855,5.21304147322752,2,1,2,3,2,1,201.6,9.3,3.29,68.91
"1059",2844.812,0.082,6.38848437930374,5.82567384624859,2,2,1,1,1,1,199.6,13.26,8.95,9.5
"1060",2705.939,0.077,5.07853546222396,5.96277870760152,1,1,1,2,3,0,202.2,12.72,7.62,20.48
"1061",2751.504,0.079,8.00505736664676,6.43182729039684,1,0,1,3,1,0,203.4,21.67,5.33,63.88
"1062",2759.833,0.097,7.26456911876094,6.25366368744702,1,0,1,1,3,0,202,10.85,7.64,33.81
"1063",3048.545,0.061,7.75865457651193,5.48197167882034,2,1,2,2,3,0,197.8,29.1,4.08,39.97
"1064",3281.124,0.076,7.03362469944214,2.3471618756975,3,2,3,2,1,1,200,11.94,2.15,25.41
"1065",3104.436,0.085,6.9432921459469,7.43202129744877,3,2,2,3,2,0,200.4,17.47,8.71,195.6
"1066",3577.559,0.054,6.59734518040748,3.38065961611388,4,3,4,2,3,0,208,18.6,9.45,180.01
"1067",3645.382,0.093,8.74447211783466,8.12939896755107,4,3,4,5,3,1,201,24.47,1.91,177.71
"1068",2784.29,0.064,7.55530424927508,6.0233108352068,1,0,1,4,3,0,198.2,27.93,7.8,181.99
"1069",2701.976,0.078,7.02843953258966,8.38435910144435,1,1,1,4,2,0,199.2,0.66,3.28,141.83
"1070",2862.734,0.071,10.2443525339083,5.05308914247682,1,1,1,1,3,1,194,5.29,6.5,68.04
"1071",3176.922,0.1,7.6676062155039,4.58256350852125,3,1,2,3,2,1,199,8.68,2.92,95.59
"1072",3128.683,0.05,7.23984551049477,7.2582615868738,2,1,2,1,3,1,201.4,14,3.52,86.66
"1073",3427.029,0.061,7.32246075243458,4.28125323823393,3,2,3,2,2,1,202.4,27.86,6.39,147.05
"1074",3358.284,0.08,6.3466335274623,3.97635038952897,4,2,3,1,1,1,200.4,6.21,0.73,157.07
"1075",2897.677,0.064,8.76431899455358,5.41366569465964,1,1,1,1,3,1,201.4,7.71,3.68,158.08
"1076",2722.023,0.06,7.34903159539621,3.25463016764729,1,0,1,3,2,0,204,9.59,4.92,118.25
"1077",2885.804,0.058,8.73079180138937,6.02545648106576,2,1,1,4,2,0,196.4,20.28,6.66,97.76
"1078",3335.513,0.079,7.88450426440583,3.205943893141,3,1,3,5,2,1,199.2,4.65,8.61,139.52
"1079",2784.939,0.069,7.91961644960804,3.36969133933816,1,0,1,1,2,1,201.2,3.19,4.53,84.75
"1080",3161.348,0.069,9.13003367488426,8.04013725648224,3,1,2,3,2,0,200.2,26.32,9.58,115.37
"1081",3277.409,0.076,8.9235612835873,6.77144511996075,3,2,2,4,2,1,201,3.13,1.77,164.14
"1082",2679.914,0.09,7.49288120771689,2.54228556860957,1,0,1,4,1,0,197.2,11.47,5.89,119.36
"1083",3433.121,0.073,6.76297162016685,5.28600164414906,4,3,3,2,3,1,200.4,3.7,6.09,166.74
"1084",3096.795,0.098,7.74057684752808,8.55584334398148,3,2,2,2,2,0,200,8.61,2.79,108.46
"1085",3001.686,0.098,6.26266128148922,4.97231348807766,2,1,2,5,2,0,198.8,18.57,7.85,116.2
"1086",3127.897,0.08,9.41601634405724,6.3283119379327,3,2,2,5,3,0,199.6,9.32,4.43,67.13
"1087",2822.885,0.097,8.41079845695922,5.61924583961089,1,0,1,5,3,0,199.8,25.04,3.87,141.76
"1088",2852.363,0.076,7.99630228217068,3.96017074802116,2,1,1,5,2,0,204,13.21,8.04,176.86
"1089",2767.295,0.088,8.04079301836537,4.07322721085994,1,1,1,2,2,0,210.2,9.78,1.8,97.34
"1090",2849.658,0.064,7.14493837486456,4.18986666942108,2,1,1,1,1,0,201,22.62,3.08,158.35
"1091",3051.549,0.07,6.67048509116827,7.24001832683888,3,1,2,3,1,0,198.4,25.1,2.59,184.1
"1092",3233.071,0.057,7.65925686857285,5.02480609332667,3,2,3,4,2,0,199.8,12.16,1.45,102.54
"1093",2838.739,0.066,7.85786710540701,3.02422324252277,2,1,1,1,1,0,203.4,24.19,2.01,185.9
"1094",3221.98,0.066,6.34285563681992,5.20846275564717,4,3,2,5,2,1,200.2,12.44,9.57,169.96
"1095",3329.772,0.097,8.76065931854587,2.91898064467949,4,3,3,4,1,0,197.6,28.68,3.7,60.13
"1096",2947.044,0.082,8.01438217095201,5.02304187138903,2,1,1,3,2,1,203,5.73,2.44,78.48
"1097",3220.629,0.09,6.73110653645945,3.96384569616553,3,1,3,3,2,0,199.6,25.81,6.63,133.65
"1098",3089.357,0.058,8.96556018127817,4.41767759062877,2,1,2,3,1,1,206,8.94,4.98,145.08
"1099",3189.72,0.063,8.50108543016113,4.44013196091039,3,2,2,1,2,1,201.4,19.19,7.91,88.15
"1100",2799.988,0.091,7.2726326602796,6.4682071816957,1,1,1,1,1,1,201.2,6.32,2.04,62.38
"1101",3099.689,0.081,7.09675962984114,3.14647239520455,3,1,2,3,1,1,200.4,11.26,0.9,85.02
"1102",3370.467,0.072,7.25017661480811,5.60761761232208,4,3,4,5,1,0,200.2,15.96,4.17,199.98
"1103",3242.359,0.083,9.41688211762138,5.83174080496694,3,1,2,4,2,1,204.2,11.95,1.6,117.96
"1104",2812.556,0.054,7.43312744747128,7.87426732340693,1,1,1,4,2,0,192,29.79,1.38,49.3
"1105",2805.501,0.075,9.10181789817873,6.13734647792777,1,0,1,5,3,0,198.6,17.86,6.19,106.03
"1106",3403.274,0.089,7.54063132222091,5.29359757895476,3,2,3,5,3,1,199.8,12.07,7.93,189.84
"1107",3223.94,0.063,7.7148381647474,6.30731808148704,4,2,2,1,2,0,200.8,15.97,8.17,134.68
"1108",3012.972,0.054,5.62086884923014,5.41470732069027,2,1,2,2,1,1,200,18.23,3.94,168.28
"1109",2871.386,0.076,6.68370127834796,4.29391986708291,1,1,1,4,3,1,199.6,17.2,8.26,54.92
"1110",2760.534,0.077,8.41113054465303,3.20140868792718,1,1,1,1,3,0,195.4,18.81,6.92,143.58
"1111",3321.712,0.076,8.28437157610258,7.21401190843728,4,3,3,5,1,0,199.8,18.62,6.33,181.52
"1112",2732.877,0.087,7.49727047981492,4.43445594992414,1,1,1,5,2,0,201.4,15.11,6.26,154.83
"1113",2782.696,0.099,6.88966629596369,2.37233258439254,2,1,1,1,2,0,201.2,5.43,2.43,76.07
"1114",2946.118,0.098,6.20938113667446,5.88035536277225,2,1,2,2,1,0,198.2,19.87,9.46,110.89
"1115",3198.857,0.073,8.54806264686981,5.34653762945089,3,1,2,3,3,0,199.2,25.49,3.66,126.24
"1116",3097.626,0.092,7.25338314134681,5.722405373221,2,1,2,4,2,1,203.6,10.36,8.23,115.48
"1117",3498.195,0.051,8.75564752205997,6.30589951561791,4,2,3,5,1,1,200,26.33,4.52,72.77
"1118",3365.015,0.097,7.29303102170504,2.04573398668406,3,1,3,2,3,1,199.4,24.01,8.91,32.09
"1119",3411.543,0.056,6.69396820389174,4.145484003645,4,1,4,1,2,0,201.6,25.93,3.08,58.42
"1120",3187.643,0.095,7.97595976304456,2.78904624563565,3,1,2,5,2,1,199.6,12.07,4.31,197.51
"1121",2971.314,0.08,7.37198350338236,7.4610241014536,3,2,2,2,1,0,188.4,7.52,7.85,37.44
"1122",2948.959,0.085,6.61778062364148,6.00049655564161,2,1,1,1,2,1,198.8,29.62,9.22,97.02
"1123",3257.2,0.067,8.29620266872135,8.81294291704617,3,2,2,3,2,1,201.6,20.53,9.87,140.04
"1124",2853.849,0.075,9.58470612505634,2.18725481380391,1,1,1,1,1,1,202.2,13.8,8.79,158.56
"1125",3208.445,0.073,7.66774838400808,6.34559507779229,3,2,3,2,1,0,199.4,12.79,9.83,100.15
"1126",2854.337,0.096,8.38294321988063,6.47341006899471,1,0,1,1,2,1,198,17.17,4.71,7.95
"1127",3550.863,0.055,7.11752026625424,5.14658301903744,4,2,4,3,1,1,200.4,19.22,3.96,100.61
"1128",2867.658,0.069,7.81661323814874,4.20684634850658,2,1,1,1,2,0,199.2,7.23,4.71,112.84
"1129",3328.876,0.083,6.98283052789596,4.37848364887003,3,1,3,2,1,1,199.4,22.77,2.52,101.14
"1130",3034.403,0.09,6.60929390123926,5.21500052212671,2,1,2,3,1,1,198.6,24.25,7.2,142.48
"1131",2869.335,0.094,9.54141903201318,3.94330808521965,1,1,1,5,1,1,199.6,23.48,0.48,176.72
"1132",3447.931,0.088,7.57985771122963,2.58207989794071,4,2,3,4,2,1,197,22.2,2.06,127.56
"1133",3366.782,0.089,6.9755740762772,4.28654402569332,4,2,3,4,2,0,202.2,25.33,0.58,62.38
"1134",2942.066,0.089,6.83162475630644,5.72125224218217,2,1,1,5,2,1,200.2,21.54,8.55,185.94
"1135",2979.926,0.066,8.48045606369606,4.97800444720369,2,1,2,2,1,0,196.8,21.82,3.79,5.95
"1136",2787.273,0.056,8.29974258967581,9.92160984475079,1,0,1,3,1,0,198.8,26.28,8.29,16.19
"1137",3110.776,0.082,6.15162615475143,6.75965467743275,3,1,2,1,1,1,195.8,12.7,1.41,23.22
"1138",2849.305,0.071,7.69009053475471,5.35289193117224,1,1,1,4,1,1,203.2,24.82,3.18,54.59
"1139",3169.681,0.08,7.20619944690677,3.63998972161287,3,1,2,5,1,1,200.8,19.33,5.69,22.39
